Hour;TL1H80;TL2H80;TL3H80;TL4H80;TL5H80;TL6H80;TL7H80;TL8H80;TL9H80;TL10H80;WSL1H80;WSL2H80;WSL3H80;WSL4H80;WSL5H80;WSL6H80;WSL7H80;WSL8H80;WSL9H80;WSL10H80;WDL1H80;WDL2H80;WDL3H80;WDL4H80;WDL5H80;WDL6H80;WDL7H80;WDL8H80;WDL9H80;WDL10H80;WG
23;-0.516666667;-0.516666667;0.683333333;0.783333333;4.316666667;4.283333333;-0.683333333;2.516666667;2.083333333;0.35;9.192369558;5.460530893;9.070571564;11.66833823;12.7308751;14.37109592;6.957359767;11.89504498;10.46947701;9.116380079;21.17553719;49.55800986;8.273346063;34.47414586;56.98947126;60.94021043;33.72095933;33.8923249;43.28306627;24.09552055;110.62
24;-0.583333333;-0.583333333;0.516666667;1.016666667;4.583333333;4.416666667;-0.616666667;2.283333333;1.916666667;0.25;9.613028907;5.707953308;8.646760578;11.5727273;12.28786315;14.02123739;6.744273245;12.1964624;10.43797788;8.556805425;22.49074035;55.5927887;12.43957761;38.67783125;53.44330817;62.10323869;36.19038379;38.27883156;55.87374056;27.30232787;128.44
4;-0.25;-0.45;0.65;1.75;5.65;5.95;-0.65;3.15;2.85;0.75;11.67640784;7.38;9.026051185;16.09920806;15.35777653;17.90808756;9.354362619;15.03953457;14.26924665;12.26297272;40.8674134;77.31961651;25.59980231;41.70151635;33.06922371;36.69072894;41.92347467;38.68360712;58.52665502;35.60828588;186.42
5;0.25;0.05;0.783333333;1.983333333;5.95;6.283333333;-0.483333333;3.616666667;3.15;0.983333333;11.03815846;7.164187554;7.78282931;14.80433525;14.18716865;15.68436102;8.948299185;13.79071555;13.08036682;11.0781337;39.88709637;75.99358183;30.6628794;40.80726827;35.03598652;39.71287558;46.10036175;38.3428693;55.33109577;37.77697804;176.09
7;1.25;1.05;1.05;2.45;6.55;6.95;-0.15;4.55;3.75;1.45;9.761659695;6.732562662;5.29638556;12.21458964;11.8459529;11.23690794;8.136172319;11.29307753;10.70260716;8.708455661;37.92646233;73.34151247;40.78903357;39.01877213;38.96951215;45.75716887;54.45413593;37.66139366;48.93997729;42.11436236;178.57
8;1.65;1.283333333;1.583333333;2.75;6.95;7.15;0.683333333;4.816666667;4.216666667;1.65;10.99222528;7.283183788;6.074696058;13.46941457;12.62122803;12.44356884;9.026004815;12.94100889;11.73185292;9.743156067;35.37183099;67.55691832;38.05480889;34.79269864;32.98153533;39.21032211;49.21144252;34.33085962;46.09732548;36.31655416;174.25
10;2.45;1.75;2.65;3.35;7.75;7.55;2.35;5.35;5.15;2.05;13.45335646;8.384426039;7.631317055;15.97906443;14.17177829;14.85689066;10.80566981;16.23687162;13.79034445;11.81255688;30.26256833;55.98773003;32.58635953;26.34055165;21.00558167;26.11662858;38.72605569;27.66979154;40.41202188;24.72093775;169.77
12;3.05;2.75;3.783333333;3.95;8.616666667;8.15;2.616666667;5.816666667;5.95;2.45;13.06235918;7.824259721;8.321868924;14.78421456;11.33591857;12.08061288;10.79402453;14.34395456;11.21341037;11.24685241;27.452371;50.23830156;20.89304773;31.50159364;27.90195919;32.46377232;37.25493301;28.24684479;42.35475161;22.39288521;156.38
13;3.35;3.25;4.35;4.25;9.05;8.45;2.75;6.05;6.35;2.65;12.86686053;7.544176562;8.667144859;14.18678963;9.917988707;10.69247399;10.78820189;13.39749603;9.924943325;10.96400018;26.04727234;47.36358732;15.04639183;34.08211464;31.35014794;35.63734419;36.51937167;28.53537142;43.32611647;21.22885893;177.57
14;3.683333333;3.416666667;4.583333333;4.616666667;9.116666667;8.55;2.85;6.283333333;6.583333333;3.116666667;13.34670957;7.680037978;10.83806583;15.73355006;12.56551057;12.59243023;11.54224698;14.07792048;10.57412669;12.04890915;23.92779687;47.57820213;13.95882296;30.33705642;27.0247927;36.17169599;33.01146327;29.1963245;43.7817038;21.46211157;185.53
15;4.016666667;3.583333333;4.816666667;4.983333333;9.183333333;8.65;2.95;6.516666667;6.816666667;3.583333333;13.82655861;7.815899395;13.0089868;17.2803105;15.21303244;14.49238648;12.29629207;14.75834493;11.22331005;13.13381812;21.8083214;47.79281695;12.8712541;26.5919982;22.69943746;36.70604779;29.50355488;29.85727759;44.23729113;21.6953642;186.42
16;4.35;3.75;5.05;5.35;9.25;8.75;3.05;6.75;7.05;4.05;14.30640766;7.951760811;15.17990777;18.82707094;17.8605543;16.39234272;13.05033716;15.43876938;11.87249342;14.21872709;19.68884592;48.00743176;11.78368523;22.84693998;18.37408222;37.2403996;25.99564648;30.51823068;44.69287845;21.92861683;191.06
17;4.783333333;4.15;5.583333333;5.683333333;9.283333333;9.05;3.516666667;7.083333333;6.883333333;4.583333333;13.59635423;7.860351259;15.44547031;17.89842238;17.44661902;15.93242783;13.12959393;15.13467268;12.13496007;14.33058875;19.56849654;50.56104773;11.41476796;25.35448102;21.21747414;36.39922557;25.9090488;32.79059443;51.6285396;22.47600124;197.86
18;5.216666667;4.55;6.116666667;6.016666667;9.316666667;9.35;3.983333333;7.416666667;6.716666667;5.116666667;12.8863008;7.768941707;15.71103285;16.96977383;17.03268373;15.47251294;13.2088507;14.83057597;12.39742672;14.44245041;19.44814716;53.11466371;11.04585068;27.86202205;24.06086605;35.55805154;25.82245111;35.06295819;58.56420074;23.02338565;192.28
19;5.65;4.95;6.65;6.35;9.35;9.65;4.45;7.75;6.55;5.65;12.17624737;7.677532156;15.97659538;16.04112527;16.61874845;15.01259804;13.28810746;14.52647927;12.65989336;14.55431208;19.32779778;55.66827969;10.67693341;30.36956308;26.90425796;34.71687751;25.73585343;37.33532194;65.49986189;23.57077006;199.18
21;5.65;5.016666667;7.116666667;6.55;9.683333333;9.516666667;4.783333333;8.683333333;8.15;5.916666667;14.73843493;9.204359433;17.54190696;19.91123224;20.69754369;19.91529291;15.55966215;18.15191391;16.78865572;16.78748361;20.00709183;49.72143701;9.545063559;26.74619017;23.73009187;14.73528956;21.42569201;28.94850502;40.22291494;20.77434354;200.44
22;5.65;5.05;7.35;6.65;9.85;9.45;4.95;9.15;8.95;6.05;16.01952871;9.967773071;18.32456275;21.84628573;22.73694131;22.36664034;16.6954395;19.96463123;18.85303689;17.90406937;20.34673885;46.74801567;8.979128633;24.93450372;22.14300883;4.744495588;19.27061129;24.75509657;27.58444146;19.37613028;201.92
23;5.916666667;5.283333333;7.616666667;6.816666667;9.516666667;8.416666667;5.083333333;9.083333333;8.35;6.216666667;15.46658575;9.774945972;17.5103172;20.74234735;19.28982755;18.8144397;15.66078475;18.3526193;17.27934703;17.5009252;19.10797831;47.17263013;7.671835266;24.97566218;7.334645252;3.114068233;19.00983153;22.53660087;19.67447045;19.26861216;197.71
24;6.183333333;5.516666667;7.883333333;6.983333333;9.183333333;7.383333333;5.216666667;9.016666667;7.75;6.383333333;14.9136428;9.582118872;16.69607164;19.63840897;15.84271379;15.26223907;14.62613001;16.74060737;15.70565717;17.09778103;17.86921777;47.59724458;6.364541899;25.01682064;-7.473718326;1.483640879;18.74905177;20.31810516;11.76449944;19.16109405;199.34
1;6.45;5.75;8.15;7.15;8.85;6.35;5.35;8.95;7.15;6.55;14.36069984;9.389291773;15.88182609;18.53447059;12.39560003;11.71003843;13.59147527;15.12859544;14.13196731;16.69463686;16.63045723;48.02185903;5.057248533;25.0579791;-22.2820819;-0.146786475;18.48827201;18.09960946;3.854528426;19.05357593;195.86
5;5.75;5.316666667;8.383333333;7.116666667;7.283333333;5.483333333;4.883333333;7.516666667;5.116666667;6.683333333;13.86081169;9.634459124;19.6925983;19.19870498;10.71580625;15.25057234;14.51841513;15.47337939;14.00170674;16.84181245;22.14705651;46.91989757;6.224471508;13.73622528;-5.205778305;-0.598748268;24.18520168;-3.112626983;-1.589198815;3.726542458;204.87
6;5.85;5.283333333;8.416666667;7.083333333;6.816666667;5.216666667;4.916666667;6.783333333;4.783333333;6.616666667;12.7377654;8.489303227;18.07439887;16.78899956;9.251981963;13.4918972;13.85113634;13.68972254;13.12555744;13.93868884;24.06925359;53.69395142;4.383478517;11.26845871;0.234106735;4.335451428;25.38484417;-2.470809302;0.328271875;-2.46244175;201.08
7;5.95;5.25;8.45;7.05;6.35;4.95;4.95;6.05;4.45;6.55;11.61471911;7.34414733;16.45619944;14.37929414;7.788157677;11.73322206;13.18385755;11.90606568;12.24940815;11.03556523;25.99145068;60.46800527;2.542485526;8.800692148;5.673991776;9.269651124;26.58448665;-1.828991621;2.245742566;-8.651425958;196.6
8;6.016666667;5.35;8.183333333;6.883333333;6.216666667;5.25;5.083333333;6.083333333;4.583333333;6.383333333;12.67533175;8.209136436;17.38196003;15.3719804;7.711897878;12.77120631;13.45361162;12.78283891;13.65064282;11.36451706;24.72659833;53.32464795;2.410107943;8.749889833;11.8804638;7.531558362;25.21570102;-2.126223278;1.125685778;-9.363126368;179.73
9;6.083333333;5.45;7.916666667;6.716666667;6.083333333;5.55;5.216666667;6.116666667;4.716666667;6.216666667;13.73594439;9.074125542;18.30772063;16.36466665;7.63563808;13.80919056;13.72336568;13.65961215;15.05187749;11.69346889;23.46174599;46.18129062;2.27773036;8.699087519;18.08693583;5.7934656;23.84691539;-2.423454935;0.00562899;-10.07482678;165.76
10;6.15;5.55;7.65;6.55;5.95;5.85;5.35;6.15;4.85;6.05;14.79655703;9.939114649;19.23348122;17.35735291;7.559378281;14.84717482;13.99311974;14.53638538;16.45311217;12.02242072;22.19689365;39.0379333;2.145352777;8.648285205;24.29340786;4.055372838;22.47812976;-2.720686592;-1.114427797;-10.78652719;157.59
11;6.416666667;6.116666667;7.816666667;6.75;6.416666667;5.85;5.683333333;6.316666667;5.316666667;5.95;12.4317587;8.482491736;17.7351487;15.67456751;8.119448433;13.96331027;13.52526621;12.77698544;14.80961085;10.17961546;24.99585652;41.77719543;0.782195029;10.9975352;30.58162013;11.62163038;23.10076192;-0.616532428;0.899987553;-11.22054976;172.29
12;6.683333333;6.683333333;7.983333333;6.95;6.883333333;5.85;6.016666667;6.483333333;5.783333333;5.85;10.06696037;7.025868823;16.23681617;13.99178211;8.679518584;13.07944572;13.05741269;11.01758551;13.16610953;8.336810192;27.79481938;44.51645756;-0.580962719;13.3467852;36.8698324;19.18788793;23.72339409;1.487621736;2.914402904;-11.65457234;188.64
13;6.95;7.25;8.15;7.15;7.35;5.85;6.35;6.65;6.25;5.75;7.702162034;5.569245909;14.73848364;12.30899671;9.239588735;12.19558117;12.58955917;9.258185567;11.52260821;6.494004928;30.59378225;47.25571969;-1.944120468;15.69603519;43.15804467;26.75414547;24.34602625;3.5917759;4.928818255;-12.08859492;198.44
15;6.683333333;6.65;8.55;7.483333333;8.75;5.116666667;5.883333333;5.983333333;5.583333333;6.283333333;11.89245988;8.110217702;15.95672413;16.49491742;15.40027055;10.54766924;12.78265842;9.738185994;12.18528071;11.73688969;23.40334479;38.68628611;0.366622203;17.48298764;30.14485083;37.3621102;21.81242981;15.25524671;11.64439638;5.540885306;212.15
16;6.55;6.35;8.75;7.65;9.45;4.75;5.65;5.65;5.25;6.55;13.9876088;9.380703598;16.56584438;18.58787777;18.48061146;9.723713282;12.87920805;9.978186208;12.51661696;14.35833208;19.80812606;34.40156931;1.521993538;18.37646387;23.63825392;42.66609257;20.54563159;21.08698211;15.00218544;14.35562542;202.13
17;6.75;6.35;8.716666667;7.716666667;9.416666667;4.416666667;5.783333333;5.716666667;4.283333333;6.65;13.10083442;8.485821913;15.31302315;18.47101293;17.15873839;8.042988258;12.66735448;8.958851016;10.46529686;14.77594014;22.79202563;43.28829595;3.602379421;19.91096012;21.98703663;57.95446147;24.16547562;30.17097394;33.98936467;15.39815098;205.56
20;6.916666667;6.216666667;8.65;7.883333333;9.45;5.05;5.95;6.816666667;2.616666667;6.916666667;12.81439264;8.211257256;14.5581412;19.72171608;16.56131755;6.494215522;13.65410707;10.56623462;6.096090401;16.66105602;26.63128766;54.38533198;8.717268119;21.66458095;15.33382506;58.19012876;27.90683266;36.56232018;68.06085499;16.1663205;217.37
21;6.683333333;6.083333333;8.65;7.916666667;9.55;6.35;5.85;7.783333333;2.883333333;6.983333333;14.30149965;9.726455969;16.30890172;21.20614891;18.60764284;8.306892836;15.06456681;14.2122886;5.829524123;17.71095577;24.50275054;47.70891474;9.671385051;20.34920928;11.98304807;27.84905824;24.40850165;24.78568276;64.15798685;14.84943889;210.36
22;6.45;5.95;8.65;7.95;9.65;7.65;5.75;8.75;3.15;7.05;15.78860665;11.24165468;18.05966223;22.69058175;20.65396814;10.11957015;16.47502656;17.85834259;5.562957846;18.76085552;22.37421342;41.0324975;10.62550198;19.0338376;8.632271074;-2.492012285;20.91017063;13.00904534;60.2551187;13.53255728;208.78
23;6.383333333;5.85;8.75;7.683333333;9.983333333;6.683333333;5.583333333;9.116666667;3.35;7.05;14.88108824;10.4488155;18.10053752;21.1694648;18.80820307;8.765631886;15.22891997;17.70810619;5.108201988;17.7495658;24.17647772;43.26956666;8.029410384;17.4369667;9.480225231;-20.65867248;22.28541938;11.32532214;20.22609013;10.78506526;206.98
24;6.316666667;5.75;8.85;7.416666667;10.31666667;5.716666667;5.416666667;9.483333333;3.55;7.05;13.97356984;9.655976322;18.1414128;19.64834785;16.96243799;7.411693623;13.98281338;17.55786978;4.65344613;16.73827608;25.97874202;45.50663582;5.433318786;15.84009581;10.32817939;-38.82533267;23.66066813;9.641598938;-19.80293845;8.037573231;208.04
1;6.25;5.65;8.95;7.15;10.65;4.75;5.25;9.85;3.75;7.05;13.06605143;8.863137142;18.18228808;18.1272309;15.11667291;6.05775536;12.7367068;17.40763338;4.198690272;15.72698636;27.78100633;47.74370498;2.837227187;14.24322491;11.17613354;-56.99199287;25.03591688;7.957875735;-59.83196702;5.290081205;215.2
2;6.25;5.683333333;8.683333333;7.216666667;10.25;5.316666667;5.083333333;9.616666667;3.783333333;7.05;13.55392302;9.849300923;19.29323679;18.5109971;13.05250882;7.303470818;13.62068734;17.08330842;6.737046491;16.02157408;26.56422162;45.37692013;2.308728429;12.97207785;-1.834983659;-44.45412345;24.01766832;-2.790799625;-50.82206104;4.481430048;223.69
3;6.25;5.716666667;8.416666667;7.283333333;9.85;5.883333333;4.916666667;9.383333333;3.816666667;7.05;14.04179461;10.8354647;20.4041855;18.8947633;10.98834473;8.549186277;14.50466787;16.75898346;9.275402709;16.31616181;25.34743691;43.01013529;1.780229672;11.70093078;-14.84610086;-31.91625404;22.99941977;-13.53947499;-41.81215506;3.672778891;215.57
4;6.25;5.75;8.15;7.35;9.45;6.45;4.75;9.15;3.85;7.05;14.5296662;11.82162848;21.51513421;19.27852951;8.924180635;9.794901735;15.38864841;16.4346585;11.81375893;16.61074953;24.13065221;40.64335044;1.251730915;10.42978371;-27.85721806;-19.37838462;21.98117121;-24.28815035;-32.80224907;2.864127734;212.57
5;6.25;5.683333333;8.116666667;7.383333333;8.35;6.15;4.783333333;7.916666667;3.65;7.183333333;12.75728188;9.416638397;20.47780315;17.5163582;7.14904628;9.199208216;14.97391012;13.67933166;11.25140179;15.37891142;23.75463367;42.82863966;1.187355905;11.12205582;-55.85832479;-10.43150466;21.48242389;-22.55149894;-23.88992408;3.508351478;213.2
6;6.25;5.616666667;8.083333333;7.416666667;7.25;5.85;4.816666667;6.683333333;3.45;7.316666667;10.98489755;7.011648311;19.44047209;15.75418689;5.373911925;8.603514696;14.55917183;10.92400482;10.68904465;14.1470733;23.37861513;45.01392887;1.122980895;11.81432793;-83.85943151;-1.484624693;20.98367658;-20.81484754;-14.97759908;4.152575223;210.25
7;6.25;5.55;8.05;7.45;6.15;5.55;4.85;5.45;3.25;7.45;9.212513229;4.606658225;18.40314104;13.99201558;3.59877757;8.007821177;14.14443353;8.168677984;10.12668751;12.91523519;23.00259659;47.19921808;1.058605886;12.50660004;-111.8605382;7.462255271;20.48492927;-19.07819613;-6.065274085;4.796798967;214.36
8;6.283333333;5.516666667;8.05;7.516666667;5.95;5.716666667;4.85;5.783333333;3.816666667;7.45;10.06811294;5.273856289;18.5822005;14.48664608;2.50257213;8.739019641;13.42507116;9.260988827;11.00752542;13.05477026;22.80392849;47.12023106;0.594817425;11.13677609;-73.95782207;6.474097092;22.26222883;-17.81847192;-7.746028364;2.739473163;203.77
9;6.316666667;5.483333333;8.05;7.583333333;5.75;5.883333333;4.85;6.116666667;4.383333333;7.45;10.92371266;5.941054353;18.76125996;14.98127658;1.406366689;9.470218104;12.70570878;10.35329967;11.88836332;13.19430533;22.60526039;47.04124404;0.131028964;9.766952134;-36.0551059;5.485938913;24.03952838;-16.55874771;-9.426782642;0.68214736;190.8
10;6.35;5.45;8.05;7.65;5.55;6.05;4.85;6.45;4.95;7.45;11.77931237;6.608252416;18.94031943;15.47590708;0.310161248;10.20141657;11.9863464;11.44561051;12.76920123;13.33384041;22.40659228;46.96225702;-0.332759498;8.397128179;1.847610266;4.497780734;25.81682794;-15.29902351;-11.10753692;-1.375178443;197.12
11;6.65;6.05;8.183333333;7.75;5.483333333;6.383333333;5.183333333;6.683333333;5.45;7.55;10.61480862;6.136833789;17.74383292;14.25124026;1.497170315;9.270845412;10.77580334;10.6654999;11.99910577;12.56796162;22.28618944;50.60852893;0.773922076;11.87612182;51.20663208;4.391611576;28.15592481;-15.07650342;-11.22872011;-1.557205459;192.22
12;6.95;6.65;8.316666667;7.85;5.416666667;6.716666667;5.516666667;6.916666667;5.95;7.65;9.450304863;5.665415162;16.54734642;13.02657344;2.684179381;8.340274255;9.565260287;9.885389297;11.22901031;11.80208284;22.1657866;54.25480084;1.88060365;15.35511546;100.5656539;4.285442417;30.49502169;-14.85398333;-11.34990331;-1.739232474;187.37
14;7.183333333;7.216666667;8.35;7.983333333;6.55;6.95;5.95;6.95;6.15;7.816666667;8.5815717;5.126889234;15.68377103;12.59172625;4.852093932;7.617197151;8.935430136;9.083847279;10.26360098;11.19483681;19.19388065;50.0641533;2.645809148;16.29961986;104.9684493;8.931165114;31.98033767;-13.47457209;-11.22767873;-1.645842173;184.05
15;7.116666667;7.183333333;8.25;8.016666667;7.75;6.85;6.05;6.75;5.85;7.883333333;8.877342293;5.059781934;16.01668215;13.38154587;5.832999417;7.824691204;9.516143041;9.062415869;10.06828709;11.35346957;16.34237753;42.22723385;2.304333071;13.76513062;60.01222295;13.68305697;31.12655677;-12.31768094;-10.98427096;-1.370424857;183.36
16;7.05;7.15;8.15;8.05;8.95;6.75;6.15;6.55;5.55;7.95;9.173112885;4.992674634;16.34959327;14.1713655;6.813904901;8.032185257;10.09685595;9.04098446;9.87297321;11.51210233;13.49087441;34.39031441;1.962856995;11.23064138;15.05599657;18.43494882;30.27277588;-11.16078978;-10.74086319;-1.095007541;177.94
19;6.65;6.55;8.35;8.15;11.15;5.05;6.65;5.75;4.35;8.25;5.492176254;3.816870446;12.61193086;10.19894602;9.021579684;5.849461514;7.701123295;6.560099085;6.444610151;8.810141883;16.71922881;71.51758161;6.922160385;17.81315857;8.60613409;56.7174347;23.16928321;11.42983378;13.3677871;-0.325171194;156.16
20;6.45;6.55;8.45;7.983333333;10.88333333;5.583333333;6.55;5.65;4.25;8.183333333;5.030862713;3.461701397;13.22586609;10.79971122;9.181307499;6.876718248;7.153886917;6.568444315;6.681476065;9.600525393;19.29413747;71.75291919;3.782052805;14.70250291;8.785776757;52.61504915;25.55662443;14.68236726;14.12799648;-0.507166363;131.66
21;6.25;6.55;8.55;7.816666667;10.61666667;6.116666667;6.45;5.55;4.15;8.116666667;4.569549172;3.106532348;13.83980131;11.40047641;9.341035313;7.903974983;6.60665054;6.576789545;6.918341979;10.3909089;21.86904612;71.98825677;0.641945225;11.59184725;8.965419425;48.5126636;27.94396565;17.93490074;14.88820587;-0.689161532;121.85
22;6.05;6.55;8.65;7.65;10.35;6.65;6.35;5.45;4.05;8.05;4.108235631;2.751363298;14.45373654;12.0012416;9.500763127;8.931231718;6.059414163;6.585134775;7.155207894;11.18129241;24.44395478;72.22359435;-2.498162355;8.481191589;9.145062093;44.41027804;30.33130687;21.18743422;15.64841525;-0.871156702;101.77
23;5.883333333;6.45;8.683333333;7.683333333;10.28333333;7.783333333;6.183333333;5.75;4.183333333;8.116666667;3.072906245;2.54244807;13.03740079;10.48914935;8.991746439;9.586896021;4.820449446;6.181458042;6.594863841;9.919593264;38.03758966;79.40846214;-2.995311749;13.52472716;15.58382699;33.43525584;42.42377505;31.08849829;25.82702357;1.775017223;90.8
24;5.716666667;6.35;8.716666667;7.716666667;10.21666667;8.916666667;6.016666667;6.05;4.316666667;8.183333333;2.03757686;2.333532841;11.62106504;8.977057091;8.482729751;10.24256032;3.581484728;5.777781309;6.034519789;8.657894116;51.63122455;86.59332992;-3.492461143;18.56826273;22.02259189;22.46023364;54.51624323;40.98956235;36.00563189;4.421191148;85.16
1;5.55;6.25;8.75;7.75;10.15;10.05;5.85;6.35;4.45;8.25;1.002247474;2.124617613;10.2047293;7.464964836;7.973713062;10.89822463;2.342520011;5.374104577;5.474175737;7.396194968;65.22485943;93.77819771;-3.989610537;23.61179829;28.46135678;11.48521144;66.6087114;50.89062642;46.18424021;7.067365073;78.26
2;5.616666667;6.15;8.416666667;7.55;9.816666667;10.01666667;5.983333333;7.283333333;5.183333333;8.083333333;1.046377152;2.107698786;9.693846744;7.724511084;7.955324657;11.17161644;2.237681322;7.886502177;6.598382501;7.541401088;66.05981698;108.3656209;-2.241268389;22.78031613;24.98193295;11.59619079;56.73344324;34.72609379;40.31080707;5.76069859;73.14
